1,2008-01-01 - 2008-01-08,2,2008-01-04 - 2008-01-11,0,5,1,73.6842105263,87.5
2,2008-01-04 - 2008-01-11,3,2008-01-07 - 2008-01-14,0,10,4,54.5454545455,60.0
3,2008-01-07 - 2008-01-14,4,2008-01-10 - 2008-01-17,0,8,3,61.9047619048,66.6666666667
4,2008-01-10 - 2008-01-17,5,2008-01-13 - 2008-01-20,0,10,3,60.0,66.6666666667
5,2008-01-13 - 2008-01-20,6,2008-01-16 - 2008-01-23,0,5,0,75.0,100.0
6,2008-01-16 - 2008-01-23,7,2008-01-19 - 2008-01-26,0,11,4,52.1739130435,60.0
7,2008-01-19 - 2008-01-26,8,2008-01-22 - 2008-01-29,0,9,2,62.5,75.0
8,2008-01-22 - 2008-01-29,9,2008-01-25 - 2008-02-01,0,5,1,80.0,90.0
9,2008-01-25 - 2008-02-01,10,2008-01-28 - 2008-02-04,0,7,2,72.0,77.7777777778
10,2008-01-28 - 2008-02-04,11,2008-01-31 - 2008-02-07,0,19,4,34.4827586207,55.5555555556
11,2008-01-31 - 2008-02-07,12,2008-02-03 - 2008-02-10,0,11,3,52.1739130435,62.5
12,2008-02-03 - 2008-02-10,13,2008-02-06 - 2008-02-13,0,13,3,50.0,66.6666666667
13,2008-02-06 - 2008-02-13,14,2008-02-09 - 2008-02-16,0,10,4,50.0,50.0
14,2008-02-09 - 2008-02-16,15,2008-02-12 - 2008-02-19,0,8,3,42.8571428571,50.0
15,2008-02-12 - 2008-02-19,16,2008-02-15 - 2008-02-22,0,2,1,88.8888888889,85.7142857143
16,2008-02-15 - 2008-02-22,17,2008-02-18 - 2008-02-25,0,7,2,70.8333333333,75.0
17,2008-02-18 - 2008-02-25,18,2008-02-21 - 2008-02-28,0,14,4,33.3333333333,50.0
18,2008-02-21 - 2008-02-28,19,2008-02-24 - 2008-03-02,0,2,1,81.8181818182,83.3333333333
19,2008-02-24 - 2008-03-02,20,2008-02-27 - 2008-03-05,0,9,4,40.0,50.0
20,2008-02-27 - 2008-03-05,21,2008-03-01 - 2008-03-08,1,0,0,100.0,100.0
21,2008-03-01 - 2008-03-08,22,2008-03-04 - 2008-03-11,0,13,4,45.8333333333,60.0
22,2008-03-04 - 2008-03-11,23,2008-03-07 - 2008-03-14,0,20,4,28.5714285714,60.0
23,2008-03-07 - 2008-03-14,24,2008-03-10 - 2008-03-17,0,5,2,77.2727272727,80.0
24,2008-03-10 - 2008-03-17,25,2008-03-13 - 2008-03-20,0,9,2,62.5,77.7777777778
