1,2008-01-01 - 2008-01-08,2,2008-01-04 - 2008-01-11,1,0,0,100.0,100.0
2,2008-01-04 - 2008-01-11,3,2008-01-07 - 2008-01-14,1,4,2,81.8181818182,80.0
3,2008-01-07 - 2008-01-14,4,2008-01-10 - 2008-01-17,1,4,2,80.9523809524,77.7777777778
4,2008-01-10 - 2008-01-17,5,2008-01-13 - 2008-01-20,1,8,3,68.0,66.6666666667
5,2008-01-13 - 2008-01-20,6,2008-01-16 - 2008-01-23,1,0,0,100.0,100.0
6,2008-01-16 - 2008-01-23,7,2008-01-19 - 2008-01-26,1,2,1,90.4761904762,88.8888888889
7,2008-01-19 - 2008-01-26,8,2008-01-22 - 2008-01-29,1,4,1,83.3333333333,87.5
8,2008-01-22 - 2008-01-29,9,2008-01-25 - 2008-02-01,1,4,2,84.0,80.0
9,2008-01-25 - 2008-02-01,10,2008-01-28 - 2008-02-04,1,13,4,48.0,55.5555555556
10,2008-01-28 - 2008-02-04,11,2008-01-31 - 2008-02-07,1,23,6,20.6896551724,33.3333333333
11,2008-01-31 - 2008-02-07,12,2008-02-03 - 2008-02-10,1,4,1,76.4705882353,83.3333333333
12,2008-02-03 - 2008-02-10,13,2008-02-06 - 2008-02-13,1,14,4,41.6666666667,50.0
13,2008-02-06 - 2008-02-13,14,2008-02-09 - 2008-02-16,1,2,1,88.8888888889,85.7142857143
14,2008-02-09 - 2008-02-16,15,2008-02-12 - 2008-02-19,1,8,3,42.8571428571,50.0
15,2008-02-12 - 2008-02-19,16,2008-02-15 - 2008-02-22,1,2,1,88.8888888889,85.7142857143
16,2008-02-15 - 2008-02-22,17,2008-02-18 - 2008-02-25,1,9,3,62.5,62.5
17,2008-02-18 - 2008-02-25,18,2008-02-21 - 2008-02-28,1,9,2,52.6315789474,71.4285714286
18,2008-02-21 - 2008-02-28,19,2008-02-24 - 2008-03-02,1,2,1,81.8181818182,83.3333333333
19,2008-02-24 - 2008-03-02,20,2008-02-27 - 2008-03-05,1,5,2,66.6666666667,75.0
20,2008-02-27 - 2008-03-05,21,2008-03-01 - 2008-03-08,1,0,0,100.0,100.0
21,2008-03-01 - 2008-03-08,22,2008-03-04 - 2008-03-11,1,13,5,45.8333333333,50.0
22,2008-03-04 - 2008-03-11,23,2008-03-07 - 2008-03-14,1,14,3,50.0,70.0
23,2008-03-07 - 2008-03-14,24,2008-03-10 - 2008-03-17,1,0,0,100.0,100.0
24,2008-03-10 - 2008-03-17,25,2008-03-13 - 2008-03-20,1,9,3,62.5,66.6666666667
25,2008-03-13 - 2008-03-20,26,2008-03-16 - 2008-03-23,1,13,4,40.9090909091,55.5555555556
26,2008-03-16 - 2008-03-23,27,2008-03-19 - 2008-03-26,1,0,0,100.0,100.0
27,2008-03-19 - 2008-03-26,28,2008-03-22 - 2008-03-29,1,7,2,69.5652173913,75.0
28,2008-03-22 - 2008-03-29,29,2008-03-25 - 2008-04-01,1,4,1,85.1851851852,90.0
29,2008-03-25 - 2008-04-01,30,2008-03-28 - 2008-04-04,0,9,4,10.0,20.0
30,2008-03-28 - 2008-04-04,31,2008-03-31 - 2008-04-07,1,7,3,12.5,25.0
31,2008-03-31 - 2008-04-07,32,2008-04-03 - 2008-04-10,1,2,1,75.0,75.0
32,2008-04-03 - 2008-04-10,33,2008-04-06 - 2008-04-13,1,4,2,73.3333333333,71.4285714286
33,2008-04-06 - 2008-04-13,34,2008-04-09 - 2008-04-16,1,4,2,71.4285714286,71.4285714286
34,2008-04-09 - 2008-04-16,35,2008-04-12 - 2008-04-19,1,9,3,65.3846153846,66.6666666667
35,2008-04-12 - 2008-04-19,36,2008-04-15 - 2008-04-22,1,15,3,44.4444444444,62.5
36,2008-04-15 - 2008-04-22,37,2008-04-18 - 2008-04-25,1,17,5,32.0,44.4444444444
37,2008-04-18 - 2008-04-25,38,2008-04-21 - 2008-04-28,1,5,2,16.6666666667,33.3333333333
38,2008-04-21 - 2008-04-28,39,2008-04-24 - 2008-05-01,1,0,0,100.0,100.0
39,2008-04-24 - 2008-05-01,40,2008-04-27 - 2008-05-04,1,0,0,100.0,100.0
40,2008-04-27 - 2008-05-04,41,2008-04-30 - 2008-05-07,1,0,0,100.0,100.0
41,2008-04-30 - 2008-05-07,42,2008-05-03 - 2008-05-10,1,17,4,15.0,33.3333333333
42,2008-05-03 - 2008-05-10,43,2008-05-06 - 2008-05-13,1,0,0,100.0,100.0
43,2008-05-06 - 2008-05-13,44,2008-05-09 - 2008-05-16,1,2,1,75.0,80.0
44,2008-05-09 - 2008-05-16,45,2008-05-12 - 2008-05-19,1,4,2,75.0,75.0
45,2008-05-12 - 2008-05-19,46,2008-05-15 - 2008-05-22,1,9,3,43.75,57.1428571429
46,2008-05-15 - 2008-05-22,47,2008-05-18 - 2008-05-25,1,0,0,100.0,100.0
47,2008-05-18 - 2008-05-25,48,2008-05-21 - 2008-05-28,1,4,2,84.0,80.0
48,2008-05-21 - 2008-05-28,49,2008-05-24 - 2008-05-31,1,2,1,83.3333333333,83.3333333333
49,2008-05-24 - 2008-05-31,50,2008-05-27 - 2008-06-03,1,10,4,37.5,50.0
50,2008-05-27 - 2008-06-03,51,2008-05-30 - 2008-06-06,1,9,3,35.7142857143,50.0
51,2008-05-30 - 2008-06-06,52,2008-06-02 - 2008-06-09,1,0,0,100.0,100.0
52,2008-06-02 - 2008-06-09,53,2008-06-05 - 2008-06-12,1,5,2,50.0,60.0
53,2008-06-05 - 2008-06-12,54,2008-06-08 - 2008-06-15,1,0,0,100.0,100.0
54,2008-06-08 - 2008-06-15,55,2008-06-11 - 2008-06-18,1,12,5,29.4117647059,37.5
55,2008-06-11 - 2008-06-18,56,2008-06-14 - 2008-06-21,1,2,1,60.0,66.6666666667
56,2008-06-14 - 2008-06-21,57,2008-06-17 - 2008-06-24,1,2,1,60.0,66.6666666667
57,2008-06-17 - 2008-06-24,58,2008-06-20 - 2008-06-27,1,4,1,42.8571428571,66.6666666667
58,2008-06-20 - 2008-06-27,59,2008-06-23 - 2008-06-30,1,2,1,87.5,85.7142857143
59,2008-06-23 - 2008-06-30,60,2008-06-26 - 2008-07-03,1,8,2,50.0,66.6666666667
60,2008-06-26 - 2008-07-03,61,2008-06-29 - 2008-07-06,1,6,2,57.1428571429,66.6666666667
61,2008-06-29 - 2008-07-06,62,2008-07-02 - 2008-07-09,1,3,1,70.0,80.0
62,2008-07-02 - 2008-07-09,63,2008-07-05 - 2008-07-12,1,4,2,63.6363636364,66.6666666667
63,2008-07-05 - 2008-07-12,64,2008-07-08 - 2008-07-15,1,5,1,75.0,87.5
64,2008-07-08 - 2008-07-15,65,2008-07-11 - 2008-07-18,1,6,2,66.6666666667,75.0
65,2008-07-11 - 2008-07-18,66,2008-07-14 - 2008-07-21,1,7,2,70.8333333333,75.0
66,2008-07-14 - 2008-07-21,67,2008-07-17 - 2008-07-24,1,5,2,78.2608695652,75.0
67,2008-07-17 - 2008-07-24,68,2008-07-20 - 2008-07-27,1,10,4,50.0,50.0
68,2008-07-20 - 2008-07-27,69,2008-07-23 - 2008-07-30,1,13,5,31.5789473684,37.5
69,2008-07-23 - 2008-07-30,70,2008-07-26 - 2008-08-02,1,3,1,83.3333333333,85.7142857143
70,2008-07-26 - 2008-08-02,71,2008-07-29 - 2008-08-05,1,5,1,83.3333333333,88.8888888889
71,2008-07-29 - 2008-08-05,72,2008-08-01 - 2008-08-08,1,18,4,52.6315789474,60.0
72,2008-08-01 - 2008-08-08,73,2008-08-04 - 2008-08-11,1,9,1,72.7272727273,88.8888888889
73,2008-08-04 - 2008-08-11,74,2008-08-07 - 2008-08-14,1,14,5,33.3333333333,44.4444444444
74,2008-08-07 - 2008-08-14,75,2008-08-10 - 2008-08-17,1,0,0,100.0,100.0
75,2008-08-10 - 2008-08-17,76,2008-08-13 - 2008-08-20,1,9,3,40.0,57.1428571429
76,2008-08-13 - 2008-08-20,77,2008-08-16 - 2008-08-23,1,3,1,70.0,80.0
77,2008-08-16 - 2008-08-23,78,2008-08-19 - 2008-08-26,1,2,1,83.3333333333,83.3333333333
78,2008-08-19 - 2008-08-26,79,2008-08-22 - 2008-08-29,1,5,2,66.6666666667,71.4285714286
79,2008-08-22 - 2008-08-29,80,2008-08-25 - 2008-09-01,1,6,2,62.5,71.4285714286
80,2008-08-25 - 2008-09-01,81,2008-08-28 - 2008-09-04,1,0,0,100.0,100.0
81,2008-08-28 - 2008-09-04,82,2008-08-31 - 2008-09-07,1,2,1,80.0,80.0
82,2008-08-31 - 2008-09-07,83,2008-09-03 - 2008-09-10,1,5,2,70.5882352941,75.0
83,2008-09-03 - 2008-09-10,84,2008-09-06 - 2008-09-13,1,6,3,14.2857142857,25.0
84,2008-09-06 - 2008-09-13,85,2008-09-09 - 2008-09-16,1,0,0,100.0,100.0
85,2008-09-09 - 2008-09-16,86,2008-09-12 - 2008-09-19,1,2,1,85.7142857143,83.3333333333
86,2008-09-12 - 2008-09-19,87,2008-09-15 - 2008-09-22,1,2,1,88.2352941176,87.5
87,2008-09-15 - 2008-09-22,88,2008-09-18 - 2008-09-25,1,9,4,59.0909090909,55.5555555556
88,2008-09-18 - 2008-09-25,89,2008-09-21 - 2008-09-28,1,4,2,69.2307692308,66.6666666667
89,2008-09-21 - 2008-09-28,90,2008-09-24 - 2008-10-01,1,8,4,57.8947368421,50.0
90,2008-09-24 - 2008-10-01,91,2008-09-27 - 2008-10-04,1,0,0,100.0,100.0
91,2008-09-27 - 2008-10-04,92,2008-09-30 - 2008-10-07,1,9,4,55.0,55.5555555556
92,2008-09-30 - 2008-10-07,93,2008-10-03 - 2008-10-10,1,19,6,36.6666666667,40.0
93,2008-10-03 - 2008-10-10,94,2008-10-06 - 2008-10-13,1,8,2,65.2173913043,75.0
94,2008-10-06 - 2008-10-13,95,2008-10-09 - 2008-10-16,1,9,3,66.6666666667,70.0
95,2008-10-09 - 2008-10-16,96,2008-10-12 - 2008-10-19,1,7,3,65.0,70.0
96,2008-10-12 - 2008-10-19,97,2008-10-15 - 2008-10-22,1,4,2,84.0,77.7777777778
97,2008-10-15 - 2008-10-22,98,2008-10-18 - 2008-10-25,1,5,1,81.4814814815,87.5
98,2008-10-18 - 2008-10-25,99,2008-10-21 - 2008-10-28,1,5,1,61.5384615385,80.0
99,2008-10-21 - 2008-10-28,100,2008-10-24 - 2008-10-31,1,4,2,66.6666666667,66.6666666667
100,2008-10-24 - 2008-10-31,101,2008-10-27 - 2008-11-03,1,2,1,91.6666666667,88.8888888889
